Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
"06037575902","Census Tract 5759.02, Los Angeles County, California","ACSSF","ca","140","00","0006224",,,,,"06","037",,,"575902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575902","Census Tract 5759.02",,,,3035,386,184,34,39,53,142,216,176,119,298,337,259,238,239,208,107,12.72,6.06,1.12,1.29,1.75,4.68,7.12,5.8,3.92,9.82,11.1,8.53,7.84,7.87,6.85,3.53
"06037576001","Census Tract 5760.01, Los Angeles County, California","ACSSF","ca","140","00","0006225",,,,,"06","037",,,"576001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576001","Census Tract 5760.01",,,,3506,93,186,41,123,51,14,67,65,62,181,496,650,298,287,538,354,2.65,5.31,1.17,3.51,1.45,0.4,1.91,1.85,1.77,5.16,14.15,18.54,8.5,8.19,15.35,10.1
"06037576200","Census Tract 5762, Los Angeles County, California","ACSSF","ca","140","00","0006226",,,,,"06","037",,,"576200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576200","Census Tract 5762",,,,3174,478,227,124,36,121,191,97,206,142,265,310,281,204,243,151,98,15.06,7.15,3.91,1.13,3.81,6.02,3.06,6.49,4.47,8.35,9.77,8.85,6.43,7.66,4.76,3.09
"06037576301","Census Tract 5763.01, Los Angeles County, California","ACSSF","ca","140","00","0006227",,,,,"06","037",,,"576301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576301","Census Tract 5763.01",,,,1949,133,150,85,142,125,101,96,60,42,281,203,224,132,79,41,55,6.82,7.7,4.36,7.29,6.41,5.18,4.93,3.08,2.15,14.42,10.42,11.49,6.77,4.05,2.1,2.82
"06037576302","Census Tract 5763.02, Los Angeles County, California","ACSSF","ca","140","00","0006228",,,,,"06","037",,,"576302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576302","Census Tract 5763.02",,,,1093,94,92,0,120,44,101,132,0,19,69,173,165,69,7,0,8,8.6,8.42,0,10.98,4.03,9.24,12.08,0,1.74,6.31,15.83,15.1,6.31,0.64,0,0.73
"06037576401","Census Tract 5764.01, Los Angeles County, California","ACSSF","ca","140","00","0006229",,,,,"06","037",,,"576401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576401","Census Tract 5764.01",,,,1296,14,147,42,108,67,62,128,37,17,188,122,161,65,44,31,63,1.08,11.34,3.24,8.33,5.17,4.78,9.88,2.85,1.31,14.51,9.41,12.42,5.02,3.4,2.39,4.86
"06037576402","Census Tract 5764.02, Los Angeles County, California","ACSSF","ca","140","00","0006230",,,,,"06","037",,,"576402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576402","Census Tract 5764.02",,,,1352,96,42,6,128,71,107,96,27,110,147,156,204,83,47,0,32,7.1,3.11,0.44,9.47,5.25,7.91,7.1,2,8.14,10.87,11.54,15.09,6.14,3.48,0,2.37
"06037576403","Census Tract 5764.03, Los Angeles County, California","ACSSF","ca","140","00","0006231",,,,,"06","037",,,"576403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576403","Census Tract 5764.03",,,,1426,35,95,56,57,67,131,126,124,60,61,196,123,104,39,92,60,2.45,6.66,3.93,4,4.7,9.19,8.84,8.7,4.21,4.28,13.74,8.63,7.29,2.73,6.45,4.21
"06037576501","Census Tract 5765.01, Los Angeles County, California","ACSSF","ca","140","00","0006232",,,,,"06","037",,,"576501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576501","Census Tract 5765.01",,,,1432,81,48,182,98,104,101,104,39,31,117,187,128,92,26,55,39,5.66,3.35,12.71,6.84,7.26,7.05,7.26,2.72,2.16,8.17,13.06,8.94,6.42,1.82,3.84,2.72
"06037576502","Census Tract 5765.02, Los Angeles County, California","ACSSF","ca","140","00","0006233",,,,,"06","037",,,"576502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576502","Census Tract 5765.02",,,,2080,95,103,80,89,70,131,63,84,84,165,157,503,149,158,70,79,4.57,4.95,3.85,4.28,3.37,6.3,3.03,4.04,4.04,7.93,7.55,24.18,7.16,7.6,3.37,3.8
"06037576503","Census Tract 5765.03, Los Angeles County, California","ACSSF","ca","140","00","0006234",,,,,"06","037",,,"576503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576503","Census Tract 5765.03",,,,1774,82,28,40,48,93,71,92,97,79,228,236,195,139,165,102,79,4.62,1.58,2.25,2.71,5.24,4,5.19,5.47,4.45,12.85,13.3,10.99,7.84,9.3,5.75,4.45
"06037576601","Census Tract 5766.01, Los Angeles County, California","ACSSF","ca","140","00","0006235",,,,,"06","037",,,"576601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576601","Census Tract 5766.01",,,,2595,153,37,211,20,206,45,72,68,305,347,131,376,206,156,143,119,5.9,1.43,8.13,0.77,7.94,1.73,2.77,2.62,11.75,13.37,5.05,14.49,7.94,6.01,5.51,4.59
"06037576602","Census Tract 5766.02, Los Angeles County, California","ACSSF","ca","140","00","0006236",,,,,"06","037",,,"576602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576602","Census Tract 5766.02",,,,2779,66,62,242,98,95,13,177,127,34,241,256,516,210,199,255,188,2.37,2.23,8.71,3.53,3.42,0.47,6.37,4.57,1.22,8.67,9.21,18.57,7.56,7.16,9.18,6.77
"06037576700","Census Tract 5767, Los Angeles County, California","ACSSF","ca","140","00","0006237",,,,,"06","037",,,"576700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576700","Census Tract 5767",,,,2103,126,6,0,30,136,16,16,86,117,29,178,352,210,305,218,278,5.99,0.29,0,1.43,6.47,0.76,0.76,4.09,5.56,1.38,8.46,16.74,9.99,14.5,10.37,13.22
"06037576801","Census Tract 5768.01, Los Angeles County, California","ACSSF","ca","140","00","0006238",,,,,"06","037",,,"576801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576801","Census Tract 5768.01",,,,1840,159,71,107,31,81,141,159,32,0,225,170,277,93,94,84,116,8.64,3.86,5.82,1.68,4.4,7.66,8.64,1.74,0,12.23,9.24,15.05,5.05,5.11,4.57,6.3
"06037576802","Census Tract 5768.02, Los Angeles County, California","ACSSF","ca","140","00","0006239",,,,,"06","037",,,"576802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576802","Census Tract 5768.02",,,,1793,50,28,104,38,69,64,84,73,64,156,202,223,119,187,262,70,2.79,1.56,5.8,2.12,3.85,3.57,4.68,4.07,3.57,8.7,11.27,12.44,6.64,10.43,14.61,3.9
"06037576901","Census Tract 5769.01, Los Angeles County, California","ACSSF","ca","140","00","0006240",,,,,"06","037",,,"576901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576901","Census Tract 5769.01",,,,1809,127,82,100,100,83,195,95,55,103,306,128,170,83,73,86,23,7.02,4.53,5.53,5.53,4.59,10.78,5.25,3.04,5.69,16.92,7.08,9.4,4.59,4.04,4.75,1.27
"06037576903","Census Tract 5769.03, Los Angeles County, California","ACSSF","ca","140","00","0006241",,,,,"06","037",,,"576903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576903","Census Tract 5769.03",,,,1326,101,61,43,102,59,153,25,104,52,184,161,151,62,59,0,9,7.62,4.6,3.24,7.69,4.45,11.54,1.89,7.84,3.92,13.88,12.14,11.39,4.68,4.45,0,0.68
"06037576904","Census Tract 5769.04, Los Angeles County, California","ACSSF","ca","140","00","0006242",,,,,"06","037",,,"576904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576904","Census Tract 5769.04",,,,1248,28,128,60,67,40,85,13,41,42,62,198,178,46,83,103,74,2.24,10.26,4.81,5.37,3.21,6.81,1.04,3.29,3.37,4.97,15.87,14.26,3.69,6.65,8.25,5.93
"06037577000","Census Tract 5770, Los Angeles County, California","ACSSF","ca","140","00","0006243",,,,,"06","037",,,"577000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577000","Census Tract 5770",,,,3278,242,203,49,159,113,144,97,44,104,266,278,513,623,93,132,218,7.38,6.19,1.49,4.85,3.45,4.39,2.96,1.34,3.17,8.11,8.48,15.65,19.01,2.84,4.03,6.65
"06037577100","Census Tract 5771, Los Angeles County, California","ACSSF","ca","140","00","0006244",,,,,"06","037",,,"577100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577100","Census Tract 5771",,,,3389,89,126,140,46,80,44,76,8,25,324,357,695,400,278,414,287,2.63,3.72,4.13,1.36,2.36,1.3,2.24,0.24,0.74,9.56,10.53,20.51,11.8,8.2,12.22,8.47
"06037577200","Census Tract 5772, Los Angeles County, California","ACSSF","ca","140","00","0006245",,,,,"06","037",,,"577200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577200","Census Tract 5772",,,,3238,136,58,119,49,16,56,101,58,140,335,133,539,460,399,208,431,4.2,1.79,3.68,1.51,0.49,1.73,3.12,1.79,4.32,10.35,4.11,16.65,14.21,12.32,6.42,13.31
"06037577300","Census Tract 5773, Los Angeles County, California","ACSSF","ca","140","00","0006246",,,,,"06","037",,,"577300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577300","Census Tract 5773",,,,3730,26,73,157,73,58,42,106,28,126,211,357,661,834,283,268,427,0.7,1.96,4.21,1.96,1.55,1.13,2.84,0.75,3.38,5.66,9.57,17.72,22.36,7.59,7.18,11.45
"06037577400","Census Tract 5774, Los Angeles County, California","ACSSF","ca","140","00","0006247",,,,,"06","037",,,"577400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577400","Census Tract 5774",,,,1588,98,49,17,58,16,75,68,47,9,63,73,200,256,119,207,233,6.17,3.09,1.07,3.65,1.01,4.72,4.28,2.96,0.57,3.97,4.6,12.59,16.12,7.49,13.04,14.67
"06037577501","Census Tract 5775.01, Los Angeles County, California","ACSSF","ca","140","00","0006248",,,,,"06","037",,,"577501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577501","Census Tract 5775.01",,,,1738,94,38,19,38,19,10,52,18,10,94,77,217,104,140,247,561,5.41,2.19,1.09,2.19,1.09,0.58,2.99,1.04,0.58,5.41,4.43,12.49,5.98,8.06,14.21,32.28
"06037577504","Census Tract 5775.04, Los Angeles County, California","ACSSF","ca","140","00","0006249",,,,,"06","037",,,"577504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577504","Census Tract 5775.04",,,,718,33,17,2,24,21,18,8,54,4,21,67,66,119,29,70,165,4.6,2.37,0.28,3.34,2.92,2.51,1.11,7.52,0.56,2.92,9.33,9.19,16.57,4.04,9.75,22.98
"06037577602","Census Tract 5776.02, Los Angeles County, California","ACSSF","ca","140","00","0006250",,,,,"06","037",,,"577602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577602","Census Tract 5776.02",,,,1577,145,79,14,12,13,28,68,7,55,76,92,258,119,124,186,301,9.19,5.01,0.89,0.76,0.82,1.78,4.31,0.44,3.49,4.82,5.83,16.36,7.55,7.86,11.79,19.09
"06037577604","Census Tract 5776.04, Los Angeles County, California","ACSSF","ca","140","00","0006251",,,,,"06","037",,,"577604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577604","Census Tract 5776.04",,,,808,32,16,28,5,61,9,10,25,12,60,36,133,55,91,96,139,3.96,1.98,3.47,0.62,7.55,1.11,1.24,3.09,1.49,7.43,4.46,16.46,6.81,11.26,11.88,17.2
"06037577605","Census Tract 5776.05, Los Angeles County, California","ACSSF","ca","140","00","0006252",,,,,"06","037",,,"577605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577605","Census Tract 5776.05",,,,2075,198,109,0,17,14,16,32,31,17,74,112,257,434,118,216,430,9.54,5.25,0,0.82,0.67,0.77,1.54,1.49,0.82,3.57,5.4,12.39,20.92,5.69,10.41,20.72
"06037577606","Census Tract 5776.06, Los Angeles County, California","ACSSF","ca","140","00","0006253",,,,,"06","037",,,"577606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577606","Census Tract 5776.06",,,,1579,18,56,39,42,0,62,81,67,14,22,50,163,218,157,127,463,1.14,3.55,2.47,2.66,0,3.93,5.13,4.24,0.89,1.39,3.17,10.32,13.81,9.94,8.04,29.32
"06037577700","Census Tract 5777, Los Angeles County, California","ACSSF","ca","140","00","0006254",,,,,"06","037",,,"577700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577700","Census Tract 5777",,,,1218,27,0,6,24,8,109,5,52,80,141,175,174,130,70,130,87,2.22,0,0.49,1.97,0.66,8.95,0.41,4.27,6.57,11.58,14.37,14.29,10.67,5.75,10.67,7.14
"06037577800","Census Tract 5778, Los Angeles County, California","ACSSF","ca","140","00","0006255",,,,,"06","037",,,"577800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577800","Census Tract 5778",,,,1309,41,13,61,9,41,24,15,0,11,26,174,212,123,227,233,99,3.13,0.99,4.66,0.69,3.13,1.83,1.15,0,0.84,1.99,13.29,16.2,9.4,17.34,17.8,7.56
"06037577900","Census Tract 5779, Los Angeles County, California","ACSSF","ca","140","00","0006256",,,,,"06","037",,,"577900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577900","Census Tract 5779",,,,2505,142,172,131,40,49,77,42,73,101,160,191,527,210,150,285,155,5.67,6.87,5.23,1.6,1.96,3.07,1.68,2.91,4.03,6.39,7.62,21.04,8.38,5.99,11.38,6.19
"06037578000","Census Tract 5780, Los Angeles County, California","ACSSF","ca","140","00","0006257",,,,,"06","037",,,"578000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037578000","Census Tract 5780",,,,1649,179,69,51,54,82,73,139,80,41,110,227,245,74,112,111,2,10.86,4.18,3.09,3.27,4.97,4.43,8.43,4.85,2.49,6.67,13.77,14.86,4.49,6.79,6.73,0.12
"06037578100","Census Tract 5781, Los Angeles County, California","ACSSF","ca","140","00","0006258",,,,,"06","037",,,"578100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037578100","Census Tract 5781",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
"06037599000","Census Tract 5990, Los Angeles County, California","ACSSF","ca","140","00","0006259",,,,,"06","037",,,"599000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037599000","Census Tract 5990",,,,1489,98,0,45,76,51,81,53,51,26,26,236,209,192,103,126,116,6.58,0,3.02,5.1,3.43,5.44,3.56,3.43,1.75,1.75,15.85,14.04,12.89,6.92,8.46,7.79
"06037599100","Census Tract 5991, Los Angeles County, California","ACSSF","ca","140","00","0006260",,,,,"06","037",,,"599100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037599100","Census Tract 5991",,,,54,0,0,14,0,0,0,0,0,13,0,0,0,0,12,0,15,0,0,25.93,0,0,0,0,0,24.07,0,0,0,0,22.22,0,27.78
"06037600100","Census Tract 6001, Los Angeles County, California","ACSSF","ca","140","00","0006261",,,,,"06","037",,,"600100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600100","Census Tract 6001",,,,2217,225,217,111,179,134,84,130,106,86,268,171,223,56,103,106,18,10.15,9.79,5.01,8.07,6.04,3.79,5.86,4.78,3.88,12.09,7.71,10.06,2.53,4.65,4.78,0.81
"06037600201","Census Tract 6002.01, Los Angeles County, California","ACSSF","ca","140","00","0006262",,,,,"06","037",,,"600201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600201","Census Tract 6002.01",,,,1340,176,104,65,94,104,12,72,93,27,125,98,255,38,0,77,0,13.13,7.76,4.85,7.01,7.76,0.9,5.37,6.94,2.01,9.33,7.31,19.03,2.84,0,5.75,0
"06037600202","Census Tract 6002.02, Los Angeles County, California","ACSSF","ca","140","00","0006263",,,,,"06","037",,,"600202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600202","Census Tract 6002.02",,,,2196,416,210,19,196,181,139,129,17,164,73,101,336,118,58,19,20,18.94,9.56,0.87,8.93,8.24,6.33,5.87,0.77,7.47,3.32,4.6,15.3,5.37,2.64,0.87,0.91
"06037600302","Census Tract 6003.02, Los Angeles County, California","ACSSF","ca","140","00","0006264",,,,,"06","037",,,"600302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600302","Census Tract 6003.02",,,,960,65,13,52,63,46,9,26,56,13,8,186,93,94,110,87,39,6.77,1.35,5.42,6.56,4.79,0.94,2.71,5.83,1.35,0.83,19.38,9.69,9.79,11.46,9.06,4.06
"06037600303","Census Tract 6003.03, Los Angeles County, California","ACSSF","ca","140","00","0006265",,,,,"06","037",,,"600303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600303","Census Tract 6003.03",,,,1279,154,110,22,115,166,28,58,28,29,165,87,130,59,16,49,63,12.04,8.6,1.72,8.99,12.98,2.19,4.53,2.19,2.27,12.9,6.8,10.16,4.61,1.25,3.83,4.93
"06037600304","Census Tract 6003.04, Los Angeles County, California","ACSSF","ca","140","00","0006266",,,,,"06","037",,,"600304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600304","Census Tract 6003.04",,,,1069,91,45,91,29,89,47,87,12,68,89,165,163,47,36,0,10,8.51,4.21,8.51,2.71,8.33,4.4,8.14,1.12,6.36,8.33,15.43,15.25,4.4,3.37,0,0.94
"06037600400","Census Tract 6004, Los Angeles County, California","ACSSF","ca","140","00","0006267",,,,,"06","037",,,"600400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600400","Census Tract 6004",,,,1475,166,97,105,122,0,13,0,80,26,67,198,134,178,61,182,46,11.25,6.58,7.12,8.27,0,0.88,0,5.42,1.76,4.54,13.42,9.08,12.07,4.14,12.34,3.12
"06037600501","Census Tract 6005.01, Los Angeles County, California","ACSSF","ca","140","00","0006268",,,,,"06","037",,,"600501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600501","Census Tract 6005.01",,,,842,20,15,23,42,29,24,36,27,35,35,101,91,110,52,110,92,2.38,1.78,2.73,4.99,3.44,2.85,4.28,3.21,4.16,4.16,12,10.81,13.06,6.18,13.06,10.93
"06037600601","Census Tract 6006.01, Los Angeles County, California","ACSSF","ca","140","00","0006269",,,,,"06","037",,,"600601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600601","Census Tract 6006.01",,,,877,51,8,5,50,10,38,45,37,36,53,66,112,81,56,111,118,5.82,0.91,0.57,5.7,1.14,4.33,5.13,4.22,4.1,6.04,7.53,12.77,9.24,6.39,12.66,13.45
"06037600602","Census Tract 6006.02, Los Angeles County, California","ACSSF","ca","140","00","0006270",,,,,"06","037",,,"600602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600602","Census Tract 6006.02",,,,669,76,23,51,26,19,43,17,12,45,72,60,104,33,56,8,24,11.36,3.44,7.62,3.89,2.84,6.43,2.54,1.79,6.73,10.76,8.97,15.55,4.93,8.37,1.2,3.59
"06037600702","Census Tract 6007.02, Los Angeles County, California","ACSSF","ca","140","00","0006271",,,,,"06","037",,,"600702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600702","Census Tract 6007.02",,,,1537,54,77,20,43,4,67,56,85,70,82,30,188,184,224,152,201,3.51,5.01,1.3,2.8,0.26,4.36,3.64,5.53,4.55,5.34,1.95,12.23,11.97,14.57,9.89,13.08
"06037600703","Census Tract 6007.03, Los Angeles County, California","ACSSF","ca","140","00","0006272",,,,,"06","037",,,"600703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600703","Census Tract 6007.03",,,,778,34,18,38,14,26,23,22,27,4,79,76,146,74,71,65,61,4.37,2.31,4.88,1.8,3.34,2.96,2.83,3.47,0.51,10.15,9.77,18.77,9.51,9.13,8.35,7.84
"06037600704","Census Tract 6007.04, Los Angeles County, California","ACSSF","ca","140","00","0006273",,,,,"06","037",,,"600704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600704","Census Tract 6007.04",,,,1176,36,36,74,85,8,17,20,0,49,96,136,216,111,82,81,129,3.06,3.06,6.29,7.23,0.68,1.45,1.7,0,4.17,8.16,11.56,18.37,9.44,6.97,6.89,10.97
"06037600801","Census Tract 6008.01, Los Angeles County, California","ACSSF","ca","140","00","0006274",,,,,"06","037",,,"600801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600801","Census Tract 6008.01",,,,1186,53,75,64,13,54,2,7,21,6,0,141,74,170,178,209,119,4.47,6.32,5.4,1.1,4.55,0.17,0.59,1.77,0.51,0,11.89,6.24,14.33,15.01,17.62,10.03
"06037600802","Census Tract 6008.02, Los Angeles County, California","ACSSF","ca","140","00","0006275",,,,,"06","037",,,"600802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600802","Census Tract 6008.02",,,,1203,35,83,48,40,14,68,51,143,47,102,132,173,71,71,101,24,2.91,6.9,3.99,3.33,1.16,5.65,4.24,11.89,3.91,8.48,10.97,14.38,5.9,5.9,8.4,2
"06037600902","Census Tract 6009.02, Los Angeles County, California","ACSSF","ca","140","00","0006276",,,,,"06","037",,,"600902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600902","Census Tract 6009.02",,,,2277,163,93,76,122,166,100,100,273,76,251,185,193,184,102,168,25,7.16,4.08,3.34,5.36,7.29,4.39,4.39,11.99,3.34,11.02,8.12,8.48,8.08,4.48,7.38,1.1
"06037600911","Census Tract 6009.11, Los Angeles County, California","ACSSF","ca","140","00","0006277",,,,,"06","037",,,"600911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600911","Census Tract 6009.11",,,,1064,58,46,21,12,77,64,19,60,10,79,92,119,109,101,104,93,5.45,4.32,1.97,1.13,7.24,6.02,1.79,5.64,0.94,7.42,8.65,11.18,10.24,9.49,9.77,8.74
"06037600912","Census Tract 6009.12, Los Angeles County, California","ACSSF","ca","140","00","0006278",,,,,"06","037",,,"600912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600912","Census Tract 6009.12",,,,1424,62,25,39,31,9,91,41,47,85,72,293,217,192,102,88,30,4.35,1.76,2.74,2.18,0.63,6.39,2.88,3.3,5.97,5.06,20.58,15.24,13.48,7.16,6.18,2.11
"06037601001","Census Tract 6010.01, Los Angeles County, California","ACSSF","ca","140","00","0006279",,,,,"06","037",,,"601001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601001","Census Tract 6010.01",,,,1063,103,224,59,75,76,32,0,20,8,22,121,30,54,185,44,10,9.69,21.07,5.55,7.06,7.15,3.01,0,1.88,0.75,2.07,11.38,2.82,5.08,17.4,4.14,0.94
"06037601002","Census Tract 6010.02, Los Angeles County, California","ACSSF","ca","140","00","0006280",,,,,"06","037",,,"601002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601002","Census Tract 6010.02",,,,1974,298,157,48,15,141,99,72,74,38,106,174,256,279,133,15,69,15.1,7.95,2.43,0.76,7.14,5.02,3.65,3.75,1.93,5.37,8.81,12.97,14.13,6.74,0.76,3.5
"06037601100","Census Tract 6011, Los Angeles County, California","ACSSF","ca","140","00","0006281",,,,,"06","037",,,"601100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601100","Census Tract 6011",,,,1975,173,83,119,103,202,99,35,91,112,157,137,332,203,15,37,77,8.76,4.2,6.03,5.22,10.23,5.01,1.77,4.61,5.67,7.95,6.94,16.81,10.28,0.76,1.87,3.9
"06037601202","Census Tract 6012.02, Los Angeles County, California","ACSSF","ca","140","00","0006282",,,,,"06","037",,,"601202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601202","Census Tract 6012.02",,,,1054,71,7,29,7,5,14,64,111,52,49,164,192,62,44,99,84,6.74,0.66,2.75,0.66,0.47,1.33,6.07,10.53,4.93,4.65,15.56,18.22,5.88,4.17,9.39,7.97
"06037601211","Census Tract 6012.11, Los Angeles County, California","ACSSF","ca","140","00","0006283",,,,,"06","037",,,"601211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601211","Census Tract 6012.11",,,,1064,32,67,146,135,52,0,68,55,71,81,63,85,116,62,18,13,3.01,6.3,13.72,12.69,4.89,0,6.39,5.17,6.67,7.61,5.92,7.99,10.9,5.83,1.69,1.22
"06037601212","Census Tract 6012.12, Los Angeles County, California","ACSSF","ca","140","00","0006284",,,,,"06","037",,,"601212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601212","Census Tract 6012.12",,,,1989,120,127,62,72,89,119,99,145,71,158,155,434,216,26,77,19,6.03,6.39,3.12,3.62,4.47,5.98,4.98,7.29,3.57,7.94,7.79,21.82,10.86,1.31,3.87,0.96
"06037601301","Census Tract 6013.01, Los Angeles County, California","ACSSF","ca","140","00","0006285",,,,,"06","037",,,"601301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601301","Census Tract 6013.01",,,,712,33,0,13,18,0,26,22,77,33,54,105,63,73,58,59,78,4.63,0,1.83,2.53,0,3.65,3.09,10.81,4.63,7.58,14.75,8.85,10.25,8.15,8.29,10.96
